*******************************************************************************
USER DATA                   {Unspecified by user}           Fri Dec-22 05:35:34
Local ID: -839369              (TLE ID = 39369)
 
Geocentric SGP4/SDP4 Two-Line Elements (TLEs):

1 39369U 13055AC  23355.77119201  .00100300  12551-5  10733-2 0  9999
2 39369  80.9531 247.5178 0278342  30.2449 331.4520 15.28467463537133
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Fri Dec 22 05:35:34 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: {Unspecified by user} (-839369) {source: USER-INPUT TLE}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2023-Nov-20 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-21 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Keplerian GM    : 3.9860043550702260E+05 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC osculating elements
Output format   : 10
EOP file        : eop.231221.p240314
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-DEC-21. PREDICTS-> 2024-MAR-13
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460287.458333333, A.D. 2023-Dec-08 23:00:00.0000,  3.003811548438150E-02,  6.662531006935815E+03,  8.082630641267467E+01,  2.627437786543669E+02,  7.417844442724423E+01,  2.460287443757900E+06,  6.354255228678425E-02,  8.002024403021629E+01,  8.343045745015408E+01,  6.868858574028362E+03,  7.075186141120910E+03,  5.665494806932295E+03,
2460287.500000000, A.D. 2023-Dec-09 00:00:00.0000,  3.007003083035929E-02,  6.662857687659769E+03,  8.082659853562039E+01,  2.627018326163985E+02,  7.382350442774010E+01,  2.460287509243410E+06,  6.353474317318536E-02,  3.092592095031785E+02,  3.065272742081082E+02,  6.869421400973779E+03,  7.075985114287789E+03,  5.666191158099100E+03,
2460287.541666667, A.D. 2023-Dec-09 01:00:00.0000,  3.125372682420862E-02,  6.640494142193966E+03,  8.081678441392653E+01,  2.626508841557846E+02,  7.310991441174122E+01,  2.460287509203909E+06,  6.373910883180946E-02,  1.787743202059090E+02,  1.788480446653855E+02,  6.854730001102119E+03,  7.068965860010272E+03,  5.648023742376822E+03,
2460287.583333333, A.D. 2023-Dec-09 02:00:00.0000,  2.929726205039439E-02,  6.657321225751230E+03,  8.081933251838586E+01,  2.625907947013183E+02,  7.138611138392538E+01,  2.460287574389689E+06,  6.369005581808543E-02,  4.921527487723111E+01,  5.181859539025121E+01,  6.858249148254537E+03,  7.059177070757845E+03,  5.652373755618132E+03,
2460287.625000000, A.D. 2023-Dec-09 03:00:00.0000,  2.949707553796049E-02,  6.667577846895350E+03,  8.082736420707148E+01,  2.625431074542226E+02,  7.270743420036219E+01,  2.460287640172243E+06,  6.352353339086136E-02,  2.767281555277867E+02,  2.733587008075734E+02,  6.870229526192579E+03,  7.072881205489808E+03,  5.667191051620413E+03,
2460287.666666667, A.D. 2023-Dec-09 04:00:00.0000,  2.983066007638353E-02,  6.658669752400365E+03,  8.082288249151563E+01,  2.625017931725313E+02,  7.207354447343739E+01,  2.460287640058960E+06,  6.361823578431815E-02,  1.462523335410438E+02,  1.480938570433512E+02,  6.863409797020196E+03,  7.068149841640026E+03,  5.658754845395127E+03,
2460287.708333333, A.D. 2023-Dec-09 05:00:00.0000,  2.793673756823769E-02,  6.660807631853557E+03,  8.081559576778122E+01,  2.624454935138272E+02,  7.229992512575838E+01,  2.460287705650894E+06,  6.377389980027579E-02,  1.478041832917456E+01,  1.562559011230876E+01,  6.852236772317212E+03,  7.043665912780867E+03,  5.644942541187409E+03,
2460287.750000000, A.D. 2023-Dec-09 06:00:00.0000,  2.965559251389135E-02,  6.657652794486841E+03,  8.082138719354160E+01,  2.623882202070534E+02,  7.469753893415238E+01,  2.460287771614990E+06,  6.365003752830585E-02,  2.411313194043788E+02,  2.382089738682223E+02,  6.861123476493216E+03,  7.064594158499591E+03,  5.655927537197510E+03,
2460287.791666667, A.D. 2023-Dec-09 07:00:00.0000,  2.938527055793951E-02,  6.668905806338812E+03,  8.082788266702538E+01,  2.623457540937768E+02,  7.357007764255850E+01,  2.460287771414286E+06,  6.351553465889580E-02,  1.111398454261451E+02,  1.142379498013817E+02,  6.870806308670286E+03,  7.072706811001760E+03,  5.667904740680309E+03,
2460287.833333333, A.D. 2023-Dec-09 08:00:00.0000,  2.895572419058132E-02,  6.660888304473002E+03,  8.082029170349018E+01,  2.622996921080678E+02,  7.420901133657399E+01,  2.460287837086624E+06,  6.367249074098952E-02,  3.393520088779111E+02,  3.381411010684226E+02,  6.859510395569539E+03,  7.058132486666077E+03,  5.653933053513298E+03,
2460287.875000000, A.D. 2023-Dec-09 09:00:00.0000,  3.110879389940557E-02,  6.640218965218304E+03,  8.081606650254439E+01,  2.622407710577937E+02,  7.438769576270749E+01,  2.460287902609692E+06,  6.375737630394482E-02,  2.079082197692265E+02,  2.062954030680276E+02,  6.853420614624598E+03,  7.066622264030892E+03,  5.646405496421376E+03,
2460287.916666667, A.D. 2023-Dec-09 10:00:00.0000,  3.002768899649867E-02,  6.661722199832214E+03,  8.082583479550912E+01,  2.621876635729570E+02,  7.250258081865086E+01,  2.460287902356586E+06,  6.355514954978546E-02,  7.857900893715104E+01,  8.197505075772976E+01,  6.867950893299434E+03,  7.074179586766654E+03,  5.664371849491073E+03,
2460287.958333333, A.D. 2023-Dec-09 11:00:00.0000,  3.005007304460523E-02,  6.663438041900875E+03,  8.082707935986548E+01,  2.621456759305691E+02,  7.216435598455102E+01,  2.460287967841943E+06,  6.352840372613323E-02,  3.078086273787949E+02,  3.050250966244563E+02,  6.869878389307109E+03,  7.076318736713342E+03,  5.666756582645085E+03,
2460288.000000000, A.D. 2023-Dec-09 12:00:00.0000,  3.114165375308602E-02,  6.641656650382029E+03,  8.081729130009525E+01,  2.620958598438079E+02,  7.148982804352309E+01,  2.460287967801673E+06,  6.373343317111786E-02,  1.773022955519933E+02,  1.774639598248176E+02,  6.855136951763843E+03,  7.068617253145658E+03,  5.648526716479186E+03,
2460288.041666667, A.D. 2023-Dec-09 13:00:00.0000,  2.914327199836064E-02,  6.657275204396512E+03,  8.081882409113051E+01,  2.620356318612414E+02,  6.978032584968524E+01,  2.460288032994185E+06,  6.370587247206085E-02,  4.773496239189640E+01,  5.026756617085077E+01,  6.857113941105913E+03,  7.056952677815314E+03,  5.650970405560073E+03,
2460288.083333333, A.D. 2023-Dec-09 14:00:00.0000,  2.941237219516536E-02,  6.667444571207601E+03,  8.082713523336994E+01,  2.619870863348976E+02,  7.135986194237240E+01,  2.460288098819891E+06,  6.353375478069155E-02,  2.749893887508579E+02,  2.716229197846907E+02,  6.869492645694726E+03,  7.071540720181851E+03,  5.666279306845046E+03,
2460288.125000000, A.D. 2023-Dec-09 15:00:00.0000,  2.969792420190622E-02,  6.660294912668001E+03,  8.082365579525236E+01,  2.619462397032747E+02,  7.071536651008529E+01,  2.460288098700321E+06,  6.360800401184345E-02,  1.445359735223338E+02,  1.464520742553866E+02,  6.864145794174220E+03,  7.067996675680439E+03,  5.659665093923872E+03,
2460288.166666667, A.D. 2023-Dec-09 16:00:00.0000,  2.789495179398587E-02,  6.661026571296033E+03,  8.081582698195092E+01,  2.618908025736602E+02,  7.102086811952304E+01,  2.460288164307298E+06,  6.377486756003362E-02,  1.300047341678459E+01,  1.374479295171624E+01,  6.852167452055439E+03,  7.043308332814845E+03,  5.644856881296050E+03,
2460288.208333333, A.D. 2023-Dec-09 17:00:00.0000,  2.972048913853928E-02,  6.656087766961366E+03,  8.082087869754081E+01,  2.618329237776684E+02,  7.340616889516771E+01,  2.460288230263785E+06,  6.366610011777775E-02,  2.393660481090605E+02,  2.364913176547222E+02,  6.859969413403123E+03,  7.063851059844881E+03,  5.654500579335402E+03,
2460288.250000000, A.D. 2023-Dec-09 18:00:00.0000,  2.939960614530456E-02,  6.668847226887468E+03,  8.082816397204593E+01,  2.617897183563991E+02,  7.217533481397957E+01,  2.460288230050061E+06,  6.351496438414672E-02,  1.094791368974340E+02,  1.126152217268305E+02,  6.870847435371878E+03,  7.072847643856288E+03,  5.667955630466444E+03,
2460288.291666667, A.D. 2023-Dec-09 19:00:00.0000,  2.906260248053942E-02,  6.660995054879856E+03,  8.082109301199006E+01,  2.617444389869853E+02,  7.268831068098137E+01,  2.460288295696892E+06,  6.366044844871752E-02,  3.378327027138776E+02,  3.365325577756165E+02,  6.860375418536033E+03,  7.059755782192210E+03,  5.655002576521316E+03,
2460288.333333333, A.D. 2023-Dec-09 20:00:00.0000,  3.115281501614671E-02,  6.639483328693525E+03,  8.081599217840490E+01,  2.616859915930731E+02,  7.278936859572777E+01,  2.460288361199663E+06,  6.376362695836610E-02,  2.064794481552638E+02,  2.049415995206521E+02,  6.852972720155220E+03,  7.066462111616916E+03,  5.645851987608215E+03,
2460288.375000000, A.D. 2023-Dec-09 21:00:00.0000,  3.000742151018969E-02,  6.660931752560507E+03,  8.082542430395095E+01,  2.616318649252354E+02,  7.080977516989250E+01,  2.460288360935975E+06,  6.356845527499765E-02,  7.724405080660522E+01,  8.062381639737137E+01,  6.866992490737372E+03,  7.073053228914237E+03,  5.663186220943031E+03,
2460288.416666667, A.D. 2023-Dec-09 22:00:00.0000,  3.001902959449469E-02,  6.664007189537708E+03,  8.082755261302408E+01,  2.615896878270057E+02,  7.051099184270127E+01,  2.460288426425146E+06,  6.352331481250821E-02,  3.064414203928551E+02,  3.036122462326249E+02,  6.870245286102662E+03,  7.076483382667617E+03,  5.667210551945462E+03,
2460288.458333333, A.D. 2023-Dec-09 23:00:00.0000,  3.101312756421473E-02,  6.643025165900089E+03,  8.081786707526152E+01,  2.615409015678210E+02,  6.988707183900952E+01,  2.460288426385635E+06,  6.372641836653871E-02,  1.759028333838629E+02,  1.761472819842311E+02,  6.855640003874585E+03,  7.068254841849081E+03,  5.649148488612186E+03,
2460288.500000000, A.D. 2023-Dec-10 00:00:00.0000,  2.899452011313162E-02,  6.657312887603097E+03,  8.081838918561714E+01,  2.614805807521327E+02,  6.821277686936899E+01,  2.460288491588554E+06,  6.371997325282644E-02,  4.630842005124600E+01,  4.877169962409241E+01,  6.856102283149566E+03,  7.054891678696034E+03,  5.649719885656597E+03,
2460288.541666667, A.D. 2023-Dec-10 01:00:00.0000,  2.933437852143108E-02,  6.667256716281030E+03,  8.082687106429717E+01,  2.614311349823707E+02,  7.001810071067062E+01,  2.460288557451500E+06,  6.354409853242352E-02,  2.733379475382108E+02,  2.699769280252285E+02,  6.868747145000473E+03,  7.070237573719916E+03,  5.665356946031883E+03,
2460288.583333333, A.D. 2023-Dec-10 02:00:00.0000,  2.956830444242551E-02,  6.661912275442808E+03,  8.082439010554477E+01,  2.613906067045534E+02,  6.938064333760362E+01,  2.460288557329016E+06,  6.359758311368827E-02,  1.428893343012479E+02,  1.448746822360302E+02,  6.864895598463649E+03,  7.067878921484489E+03,  5.660592468686382E+03,
2460288.625000000, A.D. 2023-Dec-10 03:00:00.0000,  2.788053559914063E-02,  6.661240866991518E+03,  8.081611935760506E+01,  2.613360295240913E+02,  6.974386809945631E+01,  2.460288622946837E+06,  6.377320867380860E-02,  1.131293714411026E+01,  1.196179638299852E+01,  6.852286278515164E+03,  7.043331690038809E+03,  5.645003716864108E+03,
2460288.666666667, A.D. 2023-Dec-10 04:00:00.0000,  2.978364993800984E-02,  6.654652083139733E+03,  8.082040011005012E+01,  2.612776358434046E+02,  7.207740371274760E+01,  2.460288688888698E+06,  6.368048587479337E-02,  2.377345151843892E+02,  2.349060051185615E+02,  6.858936239030136E+03,  7.063220394920539E+03,  5.653223197885472E+03,
2460288.708333333, A.D. 2023-Dec-10 05:00:00.0000,  2.941679784139145E-02,  6.668738240676064E+03,  8.082838575646932E+01,  2.612336385846924E+02,  7.076866584175797E+01,  2.460288688666206E+06,  6.351483387325202E-02,  1.079269358828837E+02,  1.110966685481852E+02,  6.870856847557813E+03,  7.072975454439562E+03,  5.667967277036470E+03,
2460288.750000000, A.D. 2023-Dec-10 06:00:00.0000,  2.916957916365522E-02,  6.661138832985303E+03,  8.082190701453705E+01,  2.611890632390467E+02,  7.113671045191077E+01,  2.460288754284176E+06,  6.364786691667308E-02,  3.364405658480230E+02,  3.350585366755937E+02,  6.861279467578806E+03,  7.061420102172309E+03,  5.656120423820442E+03,
2460288.791666667, A.D. 2023-Dec-10 07:00:00.0000,  3.118332777620045E-02,  6.638951622823878E+03,  8.081602869731375E+01,  2.611311706083812E+02,  7.117610011675508E+01,  2.460288819770006E+06,  6.376827465869619E-02,  2.051624340198761E+02,  2.036951001397394E+02,  6.852639733774379E+03,  7.066327844724880E+03,  5.645440494145566E+03,
2460288.833333333, A.D. 2023-Dec-10 08:00:00.0000,  2.998065311383208E-02,  6.660178409149959E+03,  8.082506862767448E+01,  2.610760897270706E+02,  6.910696172616164E+01,  2.460288819495813E+06,  6.358187293871490E-02,  7.601606014841836E+01,  7.937829481529771E+01,  6.866026363834507E+03,  7.071874318519054E+03,  5.661991120440817E+03,
2460288.875000000, A.D. 2023-Dec-10 09:00:00.0000,  2.998027353123106E-02,  6.664520355140887E+03,  8.082808238285843E+01,  2.610336337334375E+02,  6.887048635670233E+01,  2.460288884993077E+06,  6.351978480201116E-02,  3.051569013499354E+02,  3.022874345676274E+02,  6.870499819011114E+03,  7.076479282881341E+03,  5.667525498112231E+03,
2460288.916666667, A.D. 2023-Dec-10 10:00:00.0000,  3.089077493095235E-02,  6.644365167524397E+03,  8.081865702048805E+01,  2.609858364211134E+02,  6.828839096730228E+01,  2.460288884953217E+06,  6.371920801070775E-02,  1.745933089958333E+02,  1.749144811263849E+02,  6.856157175731142E+03,  7.067949183937887E+03,  5.649787736525280E+03,
2460288.958333333, A.D. 2023-Dec-10 11:00:00.0000,  2.885745717813923E-02,  6.657355806720496E+03,  8.081824835166965E+01,  2.609255168697954E+02,  6.664820163454235E+01,  2.460288950166130E+06,  6.373284906157897E-02,  4.497285352418402E+01,  4.737045581001435E+01,  6.855178836441595E+03,  7.053001866162695E+03,  5.648578485047269E+03,
2460289.000000000, A.D. 2023-Dec-10 12:00:00.0000,  2.927486734331696E-02,  6.666855696664747E+03,  8.082687386888958E+01,  2.608751644008452E+02,  6.867860035304025E+01,  2.460289016066149E+06,  6.355567642018334E-02,  2.717773939003241E+02,  2.684224637610760E+02,  6.867912936815470E+03,  7.068970176966193E+03,  5.664324892397417E+03,
2460289.041666667, A.D. 2023-Dec-10 13:00:00.0000,  2.946737575362981E-02,  6.663245707860217E+03,  8.082546978351790E+01,  2.608348370892779E+02,  6.801452207416551E+01,  2.460289015936022E+06,  6.358841245545173E-02,  1.413651588662018E+02,  1.434139628909557E+02,  6.865555614922585E+03,  7.067865521984952E+03,  5.661408833758918E+03,
2460289.083333333, A.D. 2023-Dec-10 14:00:00.0000,  2.789227372812947E-02,  6.661357240271713E+03,  8.081691574067287E+01,  2.607811292962314E+02,  6.841708279651039E+01,  2.460289081560889E+06,  6.377038247575897E-02,  9.765743059051999E+00,  1.032713986285744E+01,  6.852488731695074E+03,  7.043620223118436E+03,  5.645253894107453E+03,
2460289.125000000, A.D. 2023-Dec-10 15:00:00.0000,  2.986438945128973E-02,  6.653110532346444E+03,  8.082045170440733E+01,  2.607223010014493E+02,  7.069214785673155E+01,  2.460289147486754E+06,  6.369466802347827E-02,  2.362504603969438E+02,  2.334639401785176E+02,  6.857918068365138E+03,  7.062725604383831E+03,  5.651964460624894E+03,
2460289.166666667, A.D. 2023-Dec-10 16:00:00.0000,  2.945219567373712E-02,  6.668387100819190E+03,  8.082909693948605E+01,  2.606774527058285E+02,  6.928412555280890E+01,  2.460289147252208E+06,  6.351637584048106E-02,  1.065429568500733E+02,  1.097429899719696E+02,  6.870745646009952E+03,  7.073104191200714E+03,  5.667829677564195E+03,
2460289.208333333, A.D. 2023-Dec-10 17:00:00.0000,  2.928022926997609E-02,  6.661208483527826E+03,  8.082329794605786E+01,  2.606334932255576E+02,  6.951819875725869E+01,  2.460289212843014E+06,  6.363598776344585E-02,  3.352051002022486E+02,  3.337498646232499E+02,  6.862133320431194E+03,  7.063058157334563E+03,  5.657176271675527E+03,
2460289.250000000, A.D. 2023-Dec-10 18:00:00.0000,  3.121211894885023E-02,  6.638510330806677E+03,  8.081672777173978E+01,  2.605762091263386E+02,  6.950914141413885E+01,  2.460289278314596E+06,  6.377179036710875E-02,  2.039898971132630E+02,  2.025859758169237E+02,  6.852387876284944E+03,  7.066265421763210E+03,  5.645129263701452E+03,
2460289.291666667, A.D. 2023-Dec-10 19:00:00.0000,  2.995585001016976E-02,  6.659365957953911E+03,  8.082527072249442E+01,  2.605202584113889E+02,  6.735601481644274E+01,  2.460289278030140E+06,  6.359594801478843E-02,  7.492848301488378E+01,  7.827376637428442E+01,  6.865013265657780E+03,  7.070660573361649E+03,  5.660738006708959E+03,
2460289.333333333, A.D. 2023-Dec-10 20:00:00.0000,  2.994125309043619E-02,  6.664917752910273E+03,  8.082902645305691E+01,  2.604774678994967E+02,  6.721188581362775E+01,  2.460289343540643E+06,  6.351793626467582E-02,  3.039827989070633E+02,  3.010782963823565E+02,  6.870633117987468E+03,  7.076348483064663E+03,  5.667690437861511E+03,
2460289.375000000, A.D. 2023-Dec-10 21:00:00.0000,  3.076885335484943E-02,  6.645730790109669E+03,  8.081981353249864E+01,  2.604305949694701E+02,  6.667806463801578E+01,  2.460289343501663E+06,  6.371158989332282E-02,  1.733883104350522E+02,  1.737793131513004E+02,  6.856703700776515E+03,  7.067676611443360E+03,  5.650463292515154E+03,
2460289.416666667, A.D. 2023-Dec-10 22:00:00.0000,  2.872240992468004E-02,  6.657389254904070E+03,  8.081836400214195E+01,  2.603703986526158E+02,  6.507213889508367E+01,  2.460289408724408E+06,  6.374566316429653E-02,  4.374298326236705E+01,  4.607858428235807E+01,  6.854260123913501E+03,  7.051130992922932E+03,  5.647443012274336E+03,
2460289.458333333, A.D. 2023-Dec-10 23:00:00.0000,  2.921943914511379E-02,  6.666384729840780E+03,  8.082681439706873E+01,  2.603192342027309E+02,  6.733490620370075E+01,  2.460289474662535E+06,  6.356785584031371E-02,  2.703157327901469E+02,  2.669687131473582E+02,  6.867035660427981E+03,  7.067686591015183E+03,  5.663239623880688E+03,
2460289.500000000, A.D. 2023-Dec-11 00:00:00.0000,  2.937251898539285E-02,  6.664426369029854E+03,  8.082615990557440E+01,  2.602790266822115E+02,  6.663684598685755E+01,  2.460289474524481E+06,  6.358083548625831E-02,  1.399468134775517E+02,  1.420529864287132E+02,  6.866101052551552E+03,  7.067775736073250E+03,  5.662083507502926E+03,
2460289.541666667, A.D. 2023-Dec-11 01:00:00.0000,  2.788988798273874E-02,  6.661555130767242E+03,  8.081717485918303E+01,  2.602261839771446E+02,  6.707606710427243E+01,  2.460289540155363E+06,  6.376777566626127E-02,  8.326582367673202E+00,  8.805909105714354E+00,  6.852675482352101E+03,  7.043795833936959E+03,  5.645484670566477E+03,
2460289.583333333, A.D. 2023-Dec-11 02:00:00.0000,  2.992300113761807E-02,  6.651774073939384E+03,  8.081974101560202E+01,  2.601670665872828E+02,  6.929989924573565E+01,  2.460289606066532E+06,  6.370809114085155E-02,  2.348678562548472E+02,  2.321237735650044E+02,  6.856954738376417E+03,  7.062135402813451E+03,  5.650773607454033E+03,
2460289.625000000, A.D. 2023-Dec-11 03:00:00.0000,  2.946464155945766E-02,  6.668038187407881E+03,  8.082869510364749E+01,  2.601214076076940E+02,  6.777724985164100E+01,  2.460289605817698E+06,  6.352013941420406E-02,  1.052751583000594E+02,  1.084992622078725E+02,  6.870474248482915E+03,  7.072910309557948E+03,  5.667493858168367E+03,
2460289.666666667, A.D. 2023-Dec-11 04:00:00.0000,  2.934343526593398E-02,  6.661511837158101E+03,  8.082342400954771E+01,  2.600779814467011E+02,  6.791884648360129E+01,  2.460289671388560E+06,  6.362542628294521E-02,  3.340426339455375E+02,  3.325209138517997E+02,  6.862892684379235E+03,  7.064273531600369E+03,  5.658115332682619E+03,
2460289.708333333, A.D. 2023-Dec-11 05:00:00.0000,  3.119811139047431E-02,  6.638424899241624E+03,  8.081616513653672E+01,  2.600213602087711E+02,  6.787278130966554E+01,  2.460289736848436E+06,  6.377440454575951E-02,  2.028786904079251E+02,  2.015371740348375E+02,  6.852200617372281E+03,  7.065976335502938E+03,  5.644897864027758E+03,
2460289.750000000, A.D. 2023-Dec-11 06:00:00.0000,  2.988826107589918E-02,  6.658816735940464E+03,  8.082412855515432E+01,  2.599646273889625E+02,  6.563100587516293E+01,  2.460289736552480E+06,  6.361046392658817E-02,  7.390681893912530E+01,  7.723010026387267E+01,  6.863968828297455E+03,  7.069120920654445E+03,  5.659446225945943E+03,
2460289.791666667, A.D. 2023-Dec-11 07:00:00.0000,  2.986096092470948E-02,  6.665494004261457E+03,  8.082859483948434E+01,  2.599214275830385E+02,  6.561026446101199E+01,  2.460289802081852E+06,  6.351758472659444E-02,  3.028423013508935E+02,  2.999093440137590E+02,  6.870658468310708E+03,  7.075822932359958E+03,  5.667721805695016E+03,
2460289.833333333, A.D. 2023-Dec-11 08:00:00.0000,  3.061480063958091E-02,  6.647344375683540E+03,  8.081977546710795E+01,  2.598754204305289E+02,  6.511465428324820E+01,  2.460289802042253E+06,  6.370357800226610E-02,  1.722257645994387E+02,  1.726829536178011E+02,  6.857278592730037E+03,  7.067212809776534E+03,  5.651173941708485E+03,
2460289.875000000, A.D. 2023-Dec-11 09:00:00.0000,  2.857428069766364E-02,  6.657667005923470E+03,  8.081747971006311E+01,  2.598153986840733E+02,  6.355749725734298E+01,  2.460289867277108E+06,  6.375625648935568E-02,  4.254186262619751E+01,  4.481493004106952E+01,  6.853500863354648E+03,  7.049334720785825E+03,  5.646504669860960E+03,
